,name,id,sj_0,sj_1,in_offset,out_offset,dx,roughness,shape,g1,g2,g3,g4,Q_0,h_0,ctrl,A_s,A_c,C,dx_uk,dx_dk,C_uk,C_dk,friction_method
375,721,375,318,319,0,0,731.52,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
376,722,376,319,320,0,0,304.8,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
377,723,377,320,322,0,0,457.20000000000005,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
378,724,378,322,323,0,0,731.52,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
379,725,379,323,324,0,0,1463.04,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
380,726,380,324,325,0,0,1219.2,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
381,727,381,325,326,0,0,365.76,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
382,728,382,326,328,0,0,975.36,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
383,729,383,110,327,0,0,426.72,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
384,730,384,108,327,0,0,518.1600000000001,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
385,734,385,302,301,0,0,609.6,120.0,force_main,0.6095999999999999,1e-05,0,0,0,0.6095999999999999,False,0.001,0,0,0,0,0,0,hw
386,735,386,149,301,0,0,365.76,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
387,736,387,203,333,0,0,929.6400000000001,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
388,737,388,176,185,0,0,457.20000000000005,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
389,738,389,184,330,0,0,579.12,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
390,739,390,43,330,0,0,426.72,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
391,740,391,330,296,0,0,365.76,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
392,741,392,331,157,0,0,335.28000000000003,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
393,742,393,129,334,0,0,3.048,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
394,743,394,335,332,0,0,15.24,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
395,744,395,303,332,0,0,274.32,120.0,force_main,0.6095999999999999,1e-05,0,0,0,0.6095999999999999,False,0.001,0,0,0,0,0,0,hw
396,745,396,162,331,0,0,868.6800000000001,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
397,746,397,333,315,0,0,1219.2,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
398,747,398,336,119,0,0,130.4544,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
